id,gender,age,education,work_experience,H_self,E_self,A_self,C_self,g_level,H_self_centered,E_self_centered,A_self_centered,C_self_centered,self_mean,self_std,self_max,self_min,self_range,H_minus_E,H_minus_A,H_minus_C,E_minus_A,E_minus_C,A_minus_C
62ceb98594c924be25e1db41,2,31.0,3,12.6,3.5,3.125,2.8125,3.75,3,0.25,0.0625,-0.09375,0.375,0.1484375,0.2063052325035246,0.375,-0.09375,0.46875,0.1875,0.34375,-0.125,0.15625,-0.3125,-0.46875
632349c7a311d9aa8d2f9a9b,1,44.0,4,30.0,3.875,3.0625,3.5625,3.625,1,0.4375,0.03125,0.28125,0.3125,0.265625,0.17020973581633533,0.4375,0.03125,0.40625,0.40625,0.15625,0.125,-0.25,-0.28125,-0.03125
5bdf5d0d14b3cd00019d99a3,2,24.0,3,2.0,3.25,4.125,2.625,3.875,1,0.125,0.5625,-0.1875,0.4375,0.234375,0.33608887093545164,0.5625,-0.1875,0.75,-0.4375,0.3125,-0.3125,0.75,0.125,-0.625
5ff003139cc6b3eb2fd102f2,2,24.0,3,5.0,3.25,3.75,2.3125,2.75,1,0.125,0.375,-0.34375,-0.125,0.0078125,0.3108026822465769,0.375,-0.34375,0.71875,-0.25,0.46875,0.25,0.71875,0.5,-0.21875
63b7723d656a1c5739386185,1,18.0,3,2.0,3.9375,3.75,2.4375,3.75,3,0.46875,0.375,-0.28125,0.375,0.234375,0.3465792658252943,0.46875,-0.28125,0.75,0.09375,0.75,0.09375,0.65625,0.0,-0.65625
6135d372d149620fce4fba60,1,25.5,3,9.8,2.5625,3.6875,2.75,4.6875,1,-0.21875,0.34375,-0.125,0.84375,0.2109375,0.48839061275274326,0.84375,-0.21875,1.0625,-0.5625,-0.09375,-1.0625,0.46875,-0.5,-0.96875
5a03d20a7ecfc50001be0a7a,2,37.8,7,13.3,4.125,3.4375,3.0,4.0625,2,0.5625,0.21875,0.0,0.53125,0.328125,0.26821652478299446,0.5625,0.0,0.5625,0.34375,0.5625,0.03125,0.21875,-0.3125,-0.53125
5dae16d241fbb6001160ce72,1,39.0,5,15.1,2.0,3.25,2.8125,4.125,2,-0.5,0.125,-0.09375,0.5625,0.0234375,0.4429533635628774,0.5625,-0.5,1.0625,-0.625,-0.40625,-1.0625,0.21875,-0.4375,-0.65625
55b74f71fdf99b6e0c49975b,1,45.0,4,25.1,3.0,3.375,3.1875,3.75,1,0.0,0.1875,0.09375,0.375,0.1640625,0.16010860571811872,0.375,0.0,0.375,-0.1875,-0.09375,-0.375,0.09375,-0.1875,-0.28125
5debce5335575a2bed69acc6,1,57.1,3,40.6,4.0,2.8125,3.25,3.5625,1,0.5,-0.09375,0.125,0.28125,0.203125,0.25065019615658257,0.5,-0.09375,0.59375,0.59375,0.375,0.21875,-0.21875,-0.375,-0.15625
623519c893eaebfcb0046e26,2,38.4,4,18.1,3.5625,2.4375,3.5,4.3125,3,0.28125,-0.28125,0.25,0.65625,0.2265625,0.38559258372665833,0.65625,-0.28125,0.9375,0.5625,0.03125,-0.375,-0.53125,-0.9375,-0.40625
62728d9afbb36631896f3bcb,1,41.0,4,22.0,2.8125,3.125,2.1875,3.5625,2,-0.09375,0.0625,-0.40625,0.28125,-0.0390625,0.28909768929953994,0.28125,-0.40625,0.6875,-0.15625,0.3125,-0.375,0.46875,-0.21875,-0.6875
60de50896b0ce86b84a2ee24,2,45.7,2,26.0,3.875,4.25,3.0,3.75,3,0.4375,0.625,0.0,0.375,0.359375,0.2620780338626901,0.625,0.0,0.625,-0.1875,0.4375,0.0625,0.625,0.25,-0.375
615880a66bc32302998866d9,2,55.7,6,23.5,3.375,3.5,3.0625,3.875,3,0.1875,0.25,0.03125,0.4375,0.2265625,0.16804443546772582,0.4375,0.03125,0.40625,-0.0625,0.15625,-0.25,0.21875,-0.1875,-0.40625
631bf371cafbcf75cee93374,1,24.0,3,6.0,3.1875,3.0,3.6875,3.8125,1,0.09375,0.0,0.34375,0.40625,0.2109375,0.19494757575221772,0.40625,0.0,0.40625,0.09375,-0.25,-0.3125,-0.34375,-0.40625,-0.0625
5f9e394bfc6fc63e6317cf9f,3,21.6,3,5.6,4.0625,4.125,2.8125,3.8125,3,0.53125,0.5625,-0.09375,0.40625,0.3515625,0.3044537030349059,0.5625,-0.09375,0.65625,-0.03125,0.625,0.125,0.65625,0.15625,-0.5
61514f5537097bf8052a71d0,1,25.1,4,5.2,3.625,3.0,3.375,2.9375,3,0.3125,0.0,0.1875,-0.03125,0.1171875,0.1621289835028477,0.3125,-0.03125,0.34375,0.3125,0.125,0.34375,-0.1875,0.03125,0.21875
60d905d968d5d28e18ee58a1,2,33.0,2,15.0,3.5,3.5,2.8125,3.625,1,0.25,0.25,-0.09375,0.3125,0.1796875,0.18465726980453995,0.3125,-0.09375,0.40625,0.0,0.34375,-0.0625,0.34375,-0.0625,-0.40625
5e90a1eaad04060882d17a3d,1,28.0,6,3.6,3.125,3.5,3.8125,2.6875,2,0.0625,0.25,0.40625,-0.15625,0.140625,0.2427329207860634,0.40625,-0.15625,0.5625,-0.1875,-0.34375,0.21875,-0.15625,0.40625,0.5625
60ff5715ebf2da91a8472115,3,27.0,4,7.0,2.8125,3.75,2.875,3.375,2,-0.09375,0.375,-0.0625,0.1875,0.1015625,0.22152260748059102,0.375,-0.09375,0.46875,-0.46875,-0.03125,-0.28125,0.4375,0.1875,-0.25
5dee44454d7bea4e3f4b44a6,2,35.0,4,14.9,4.125,3.375,4.25,4.25,2,0.5625,0.1875,0.625,0.625,0.5,0.2104063528825433,0.625,0.1875,0.4375,0.375,-0.0625,-0.0625,-0.4375,-0.4375,0.0
614f2378929f8d4e2447ec6c,3,41.0,4,25.0,4.0,3.0625,3.375,4.0625,3,0.5,0.03125,0.1875,0.53125,0.3125,0.24340253011558172,0.53125,0.03125,0.5,0.46875,0.3125,-0.03125,-0.15625,-0.5,-0.34375
5cce4682f2ba8e00017f3de2,2,42.4,3,21.1,3.0,3.375,3.125,4.25,1,0.0,0.1875,0.0625,0.625,0.21875,0.2818281095514309,0.625,0.0,0.625,-0.1875,-0.0625,-0.625,0.125,-0.4375,-0.5625
6110aee2ce95d0cb5f8d4d9c,2,32.0,5,16.1,3.3125,3.75,2.25,4.375,3,0.15625,0.375,-0.375,0.6875,0.2109375,0.44734095753872866,0.6875,-0.375,1.0625,-0.21875,0.53125,-0.53125,0.75,-0.3125,-1.0625
5c8db07eb1f89a0016777fe0,2,34.9,2,10.0,4.6875,4.0,4.0625,4.375,1,0.84375,0.5,0.53125,0.6875,0.640625,0.15831962659969442,0.84375,0.5,0.34375,0.34375,0.3125,0.15625,-0.03125,-0.1875,-0.15625
5c79bc94d454af00160e2eee,2,31.0,5,12.2,2.5625,4.625,1.75,4.3125,3,-0.21875,0.8125,-0.625,0.65625,0.15625,0.6908064429828855,0.8125,-0.625,1.4375,-1.03125,0.40625,-0.875,1.4375,0.15625,-1.28125
6335d094ca5827c5d63b143f,1,40.8,5,23.0,4.0625,2.75,3.3125,4.125,2,0.53125,-0.125,0.15625,0.5625,0.28125,0.32775276505317236,0.5625,-0.125,0.6875,0.65625,0.375,-0.03125,-0.28125,-0.6875,-0.40625
63b6be5e93fb553e9f17f8a6,1,31.6,2,13.0,3.1875,3.5625,3.0,3.9375,3,0.09375,0.28125,0.0,0.46875,0.2109375,0.20787710461953235,0.46875,0.0,0.46875,-0.1875,0.09375,-0.375,0.28125,-0.1875,-0.46875
56588a127d69570012dfe00a,1,36.1,4,17.4,2.875,2.9375,3.25,3.25,1,-0.0625,-0.03125,0.125,0.125,0.0390625,0.10004881620988826,0.125,-0.0625,0.1875,-0.03125,-0.1875,-0.1875,-0.15625,-0.15625,0.0
637ea165e071484955b325f7,1,57.0,4,30.2,3.5625,3.4375,3.1875,3.3125,1,0.28125,0.21875,0.09375,0.15625,0.1875,0.08068715304598785,0.28125,0.09375,0.1875,0.0625,0.1875,0.125,0.125,0.0625,-0.0625
5fdd32c1a53c573e2fe8ed16,2,24.0,4,2.0,2.5625,3.75,3.125,3.375,3,-0.21875,0.375,0.0625,0.1875,0.1015625,0.2491848690397018,0.375,-0.21875,0.59375,-0.59375,-0.28125,-0.40625,0.3125,0.1875,-0.125
5d74001d391b6600175f433b,2,34.0,4,20.0,3.625,2.0625,3.125,4.125,3,0.3125,-0.46875,0.0625,0.5625,0.1171875,0.44074318745916724,0.5625,-0.46875,1.03125,0.78125,0.25,-0.25,-0.53125,-1.03125,-0.5
5a9416ba6475f900019fa690,1,28.0,3,10.0,2.5,3.875,2.3125,3.875,2,-0.25,0.4375,-0.34375,0.4375,0.0703125,0.4257155434774884,0.4375,-0.34375,0.78125,-0.6875,0.09375,-0.6875,0.78125,0.0,-0.78125
58509fbda6946500016117ed,1,35.0,3,16.0,3.9375,3.6875,3.75,4.5625,2,0.46875,0.34375,0.375,0.78125,0.4921875,0.19989417773328633,0.78125,0.34375,0.4375,0.125,0.09375,-0.3125,-0.03125,-0.4375,-0.40625
61206e8d3e6a6ccdd064637c,1,61.1,3,38.9,3.1875,3.9375,2.9375,4.4375,1,0.09375,0.46875,-0.03125,0.71875,0.3125,0.3442231592053814,0.71875,-0.03125,0.75,-0.375,0.125,-0.625,0.5,-0.25,-0.75
57658ec09dcd970001dbdbd5,1,34.0,4,8.0,3.0,2.8125,3.1875,3.25,2,0.0,-0.09375,0.09375,0.125,0.03125,0.09882117688026186,0.125,-0.09375,0.21875,0.09375,-0.09375,-0.125,-0.1875,-0.21875,-0.03125
632bf0c833cf500d10aeb279,1,22.0,3,3.5,3.0625,3.5625,2.0,4.125,3,0.03125,0.28125,-0.5,0.5625,0.09375,0.45141559750042604,0.5625,-0.5,1.0625,-0.25,0.53125,-0.53125,0.78125,-0.28125,-1.0625
6108b3ff82db698c577e6165,3,21.4,3,4.0,4.25,3.8125,3.6875,4.0,3,0.625,0.40625,0.34375,0.5,0.46875,0.12236812629657011,0.625,0.34375,0.28125,0.21875,0.28125,0.125,0.0625,-0.09375,-0.15625
5bb9230a8869b10001012321,3,28.6,3,3.0,4.3125,4.25,4.5,3.4375,1,0.65625,0.625,0.75,0.21875,0.5625,0.2352414539715878,0.75,0.21875,0.53125,0.03125,-0.09375,0.4375,-0.125,0.40625,0.53125
623a3d1b72cde1824ccbc6d1,2,31.2,6,5.0,3.875,4.0625,2.0625,3.5,3,0.4375,0.53125,-0.46875,0.25,0.1875,0.45285552331841994,0.53125,-0.46875,1.0,-0.09375,0.90625,0.1875,1.0,0.28125,-0.71875
63bc87f783afb5aed2c937d2,1,25.1,3,8.1,3.125,3.625,3.375,4.1875,1,0.0625,0.3125,0.1875,0.59375,0.2890625,0.2273245087791166,0.59375,0.0625,0.53125,-0.25,-0.125,-0.53125,0.125,-0.28125,-0.40625
6053a8d54ee4c8d353177990,1,52.0,4,23.0,3.625,3.0625,3.0,4.1875,3,0.3125,0.03125,0.0,0.59375,0.234375,0.27775607554111215,0.59375,0.0,0.59375,0.28125,0.3125,-0.28125,0.03125,-0.5625,-0.59375
60318abd5f6c24103dd02a1f,1,28.9,4,8.0,2.375,3.5625,2.1875,4.75,3,-0.3125,0.28125,-0.40625,0.875,0.109375,0.594297992733163,0.875,-0.40625,1.28125,-0.59375,0.09375,-1.1875,0.6875,-0.59375,-1.28125
6294c3853d7d999b10bd034e,2,20.0,3,2.2,2.75,3.8125,2.6875,3.5625,1,-0.125,0.40625,-0.15625,0.28125,0.1015625,0.2845580912426612,0.40625,-0.15625,0.5625,-0.53125,0.03125,-0.40625,0.5625,0.125,-0.4375
5977e3867412f8000194e1fe,1,43.0,6,18.6,2.5625,3.25,3.0,3.125,3,-0.21875,0.125,0.0,0.0625,-0.0078125,0.14959798558692783,0.125,-0.21875,0.34375,-0.34375,-0.21875,-0.28125,0.125,0.0625,-0.0625
5dd14dd31e70da1d0ee5bab8,2,53.8,5,21.1,4.4375,3.625,3.625,4.125,3,0.71875,0.3125,0.3125,0.5625,0.4765625,0.19989417773328633,0.71875,0.3125,0.40625,0.40625,0.40625,0.15625,0.0,-0.25,-0.25
607f7f18d84d010ea2cd8664,2,23.4,2,9.5,4.125,4.25,2.9375,4.875,2,0.5625,0.625,-0.03125,0.9375,0.5234375,0.40454369227357057,0.9375,-0.03125,0.96875,-0.0625,0.59375,-0.375,0.65625,-0.3125,-0.96875
5d49a0b751695e0001a188a8,2,58.0,4,15.1,3.6875,3.375,4.5,4.875,1,0.34375,0.1875,0.75,0.9375,0.5546875,0.3483358876501243,0.9375,0.1875,0.75,0.15625,-0.40625,-0.59375,-0.5625,-0.75,-0.1875
6310ceffa120ca2c1fbe1d92,2,43.5,3,25.3,3.9375,3.25,3.125,3.8125,2,0.46875,0.125,0.0625,0.40625,0.265625,0.20171788261496962,0.46875,0.0625,0.40625,0.34375,0.40625,0.0625,0.0625,-0.28125,-0.34375
61511b7499620085c08c171d,2,40.0,5,15.0,3.4375,3.4375,2.9375,3.5,2,0.21875,0.21875,-0.03125,0.25,0.1640625,0.13103901693134504,0.25,-0.03125,0.28125,0.0,0.25,-0.03125,0.25,-0.03125,-0.28125
615327ab3d238b032366a545,2,32.1,4,13.8,4.875,3.625,2.9375,4.375,3,0.9375,0.3125,-0.03125,0.6875,0.4765625,0.4249502115444428,0.9375,-0.03125,0.96875,0.625,0.96875,0.25,0.34375,-0.375,-0.71875
6111216b74cfd482d05ac02b,2,20.9,3,3.5,3.6875,3.8125,2.6875,4.1875,2,0.34375,0.40625,-0.15625,0.59375,0.296875,0.32021721143623744,0.59375,-0.15625,0.75,-0.0625,0.5,-0.25,0.5625,-0.1875,-0.75
63615a0d78c37e20f0739bd6,1,39.0,4,15.0,3.8125,2.875,3.125,3.9375,2,0.40625,-0.0625,0.0625,0.46875,0.21875,0.2589542269720011,0.46875,-0.0625,0.53125,0.46875,0.34375,-0.0625,-0.125,-0.53125,-0.40625
62a74daa695f792361470dd1,1,29.0,4,10.1,3.0,2.6875,3.0,3.8125,3,0.0,-0.15625,0.0,0.40625,0.0625,0.240712916839403,0.40625,-0.15625,0.5625,0.15625,0.0,-0.40625,-0.15625,-0.5625,-0.40625
60f4e3ab507bbb123f866e88,2,24.1,4,4.1,3.1875,3.625,3.5,3.9375,1,0.09375,0.3125,0.25,0.46875,0.28125,0.15520483776824312,0.46875,0.09375,0.375,-0.21875,-0.15625,-0.375,0.0625,-0.15625,-0.21875
5f1e363c0add987ddec0faa8,2,23.4,3,4.3,2.8125,3.6875,2.875,3.5625,2,-0.09375,0.34375,-0.0625,0.28125,0.1171875,0.2273245087791166,0.34375,-0.09375,0.4375,-0.4375,-0.03125,-0.375,0.40625,0.0625,-0.34375
62a89318448a8592fc88ee03,1,40.4,5,18.6,4.25,3.25,3.6875,4.0625,1,0.625,0.125,0.34375,0.53125,0.40625,0.2209708691207961,0.625,0.125,0.5,0.5,0.28125,0.09375,-0.21875,-0.40625,-0.1875
634696400ff1ac25ed01ad11,2,42.8,3,18.3,3.0,3.8125,2.4375,3.625,2,0.0,0.40625,-0.28125,0.3125,0.109375,0.31302040002743164,0.40625,-0.28125,0.6875,-0.40625,0.28125,-0.3125,0.6875,0.09375,-0.59375
6164d593d3783a588b11017b,2,25.1,2,5.8,3.5,2.9375,3.0625,3.625,1,0.25,-0.03125,0.03125,0.3125,0.140625,0.16634082731949282,0.3125,-0.03125,0.34375,0.28125,0.21875,-0.0625,-0.0625,-0.34375,-0.28125
610759f2e41f422b6dad0d6e,2,25.8,4,3.3,3.375,3.75,3.0625,3.3125,2,0.1875,0.375,0.03125,0.15625,0.1875,0.142064392676936,0.375,0.03125,0.34375,-0.1875,0.15625,0.03125,0.34375,0.21875,-0.125
5bdcd88176d6d50001bc3849,1,57.6,4,25.0,4.375,1.75,3.5625,4.0,3,0.6875,-0.625,0.28125,0.5,0.2109375,0.5814935645602624,0.6875,-0.625,1.3125,1.3125,0.40625,0.1875,-0.90625,-1.125,-0.21875
5fec2d32d4f1e489c08795e6,2,36.1,3,13.1,4.375,2.875,2.6875,4.0,3,0.6875,-0.0625,-0.15625,0.5,0.2421875,0.4148724389797423,0.6875,-0.15625,0.84375,0.75,0.84375,0.1875,0.09375,-0.5625,-0.65625
603862f99e00971c55fe0874,3,32.0,3,14.8,4.5,2.4375,3.875,3.8125,3,0.75,-0.28125,0.4375,0.40625,0.328125,0.43488803635725215,0.75,-0.28125,1.03125,1.03125,0.3125,0.34375,-0.71875,-0.6875,0.03125
633e64efca51d0be6c6f52a1,1,31.0,4,8.0,4.8125,2.5,3.3125,3.625,3,0.90625,-0.25,0.15625,0.3125,0.28125,0.4793930624584938,0.90625,-0.25,1.15625,1.15625,0.75,0.59375,-0.40625,-0.5625,-0.15625
60031a7fcb3b2238616558a1,2,38.1,3,19.0,4.0,4.25,4.6875,4.9375,3,0.5,0.625,0.84375,0.96875,0.734375,0.21117848888243013,0.96875,0.5,0.46875,-0.125,-0.34375,-0.46875,-0.21875,-0.34375,-0.125
5fdee4d96a36576ca62e4518,1,46.9,4,27.5,3.25,3.375,3.9375,3.1875,2,0.125,0.1875,0.46875,0.09375,0.21875,0.1711632992203644,0.46875,0.09375,0.375,-0.0625,-0.34375,0.03125,-0.28125,0.09375,0.375
601b28841ca7bb2f8edaa293,1,31.6,3,14.0,2.6875,3.4375,3.3125,3.875,2,-0.15625,0.21875,0.15625,0.4375,0.1640625,0.24523452847903238,0.4375,-0.15625,0.59375,-0.375,-0.3125,-0.59375,0.0625,-0.21875,-0.28125
5e7027c5a2522d000bddb8f3,1,30.6,4,11.2,3.3125,2.75,3.3125,3.25,1,0.15625,-0.125,0.15625,0.125,0.078125,0.13621559198564606,0.15625,-0.125,0.28125,0.28125,0.0,0.03125,-0.28125,-0.25,0.03125
5fba8ed9c7bb9a72a8c0ed8c,2,59.3,4,34.8,4.0625,2.9375,3.0625,3.9375,2,0.53125,-0.03125,0.03125,0.46875,0.25,0.2909216675785196,0.53125,-0.03125,0.5625,0.5625,0.5,0.0625,-0.0625,-0.5,-0.4375
5513256cfdf99b1607b1f47b,1,31.8,5,12.3,3.25,2.9375,3.5625,3.8125,2,0.125,-0.03125,0.28125,0.40625,0.1953125,0.1898721472245644,0.40625,-0.03125,0.4375,0.15625,-0.15625,-0.28125,-0.3125,-0.4375,-0.125
5d01c7858a840b00175c2123,1,23.0,3,2.0,3.125,4.125,2.375,3.625,1,0.0625,0.5625,-0.3125,0.3125,0.15625,0.3732598513993524,0.5625,-0.3125,0.875,-0.5,0.375,-0.25,0.875,0.25,-0.625
572036a1fd3a5200093c126b,2,45.0,4,21.9,3.25,2.0625,2.625,4.125,3,0.125,-0.46875,-0.1875,0.5625,0.0078125,0.4422178655651533,0.5625,-0.46875,1.03125,0.59375,0.3125,-0.4375,-0.28125,-1.03125,-0.75
58adfc6e7cf56d0001f931a2,1,25.6,3,0.0,3.625,3.0,3.5,2.75,2,0.3125,0.0,0.25,-0.125,0.109375,0.20650237084998968,0.3125,-0.125,0.4375,0.3125,0.0625,0.4375,-0.25,0.125,0.375
5a8ac2d8f49c9a0001f3ab34,2,36.0,3,19.1,3.0625,3.4375,4.0,3.9375,1,0.03125,0.21875,0.5,0.46875,0.3046875,0.22152260748059102,0.5,0.03125,0.46875,-0.1875,-0.46875,-0.4375,-0.28125,-0.25,0.03125
6111b0add6d9e4db1ee4b1f5,2,22.0,4,4.5,3.875,3.6875,3.1875,4.1875,3,0.4375,0.34375,0.09375,0.59375,0.3671875,0.20943717982169896,0.59375,0.09375,0.5,0.09375,0.34375,-0.15625,0.25,-0.25,-0.5
60885e3577b7ef42c2c73aa9,1,38.6,5,15.2,3.0,3.1875,3.1875,3.9375,3,0.0,0.09375,0.09375,0.46875,0.1640625,0.20787710461953235,0.46875,0.0,0.46875,-0.09375,-0.09375,-0.46875,0.0,-0.375,-0.375
5f8f54c1450c2d1b5984c34f,2,25.2,4,9.0,4.3125,3.5,4.0,3.875,3,0.65625,0.25,0.5,0.4375,0.4609375,0.16804443546772582,0.65625,0.25,0.40625,0.40625,0.15625,0.21875,-0.25,-0.1875,0.0625
549b8ef4fdf99b4ffa5fa0c9,2,47.0,3,30.4,4.3125,2.5625,3.6875,4.0625,2,0.65625,-0.21875,0.34375,0.53125,0.328125,0.38654115240165565,0.65625,-0.21875,0.875,0.875,0.3125,0.125,-0.5625,-0.75,-0.1875
5f52c941fc18905c7e8f78fd,1,44.0,5,22.4,2.6875,1.75,3.625,2.875,2,-0.15625,-0.625,0.3125,-0.0625,-0.1328125,0.38559258372665833,0.3125,-0.625,0.9375,0.46875,-0.46875,-0.09375,-0.9375,-0.5625,0.375
6111308dc631d4011ef43a73,2,23.6,4,1.7,2.875,4.625,4.125,4.5625,2,-0.0625,0.8125,0.5625,0.78125,0.5234375,0.40614982739337296,0.8125,-0.0625,0.875,-0.875,-0.625,-0.84375,0.25,0.03125,-0.21875
5f5ea24540d99b76cb6af503,2,23.5,4,2.3,4.1875,3.0,4.4375,4.4375,3,0.59375,0.0,0.71875,0.71875,0.5078125,0.3436316084001393,0.71875,0.0,0.71875,0.59375,-0.125,-0.125,-0.71875,-0.71875,0.0
5fc1c035ac92312b4c2e6bab,2,30.1,3,4.2,3.0625,2.375,3.0,4.8125,3,0.03125,-0.3125,0.0,0.90625,0.15625,0.5235346613803776,0.90625,-0.3125,1.21875,0.34375,0.03125,-0.875,-0.3125,-1.21875,-0.90625
6282e2e2479eff12a562838c,2,50.4,4,33.0,3.25,2.3125,3.75,4.0625,3,0.125,-0.34375,0.375,0.53125,0.171875,0.38230727715630347,0.53125,-0.34375,0.875,0.46875,-0.25,-0.40625,-0.71875,-0.875,-0.15625
637ae6da2c8a92b511c1e8c1,2,55.5,4,30.4,4.6875,3.5625,3.625,3.625,1,0.84375,0.28125,0.3125,0.3125,0.4375,0.271233678464407,0.84375,0.28125,0.5625,0.5625,0.53125,0.53125,-0.03125,-0.03125,0.0
63936bad01efa1e55f6e149d,2,57.6,4,33.0,3.3125,3.75,2.4375,3.4375,2,0.15625,0.375,-0.28125,0.21875,0.1171875,0.2811052868440341,0.375,-0.28125,0.65625,-0.21875,0.4375,-0.0625,0.65625,0.15625,-0.5
62f79ff5175d45db6dad1c5b,1,44.0,2,25.3,3.6875,3.4375,2.5,3.25,3,0.34375,0.21875,-0.25,0.125,0.109375,0.2557922741210141,0.34375,-0.25,0.59375,0.125,0.59375,0.21875,0.46875,0.09375,-0.375
5f8c8f0720fed940a6472d4a,2,26.0,4,2.5,2.5,2.6875,3.0625,4.875,3,-0.25,-0.15625,0.03125,0.9375,0.140625,0.5439654745477879,0.9375,-0.25,1.1875,-0.09375,-0.28125,-1.1875,-0.1875,-1.09375,-0.90625
5b95ff3a21e7200001f5a795,2,38.7,3,6.4,4.5625,3.0625,3.75,2.8125,3,0.78125,0.03125,0.375,-0.09375,0.2734375,0.3922881262010531,0.78125,-0.09375,0.875,0.75,0.40625,0.875,-0.34375,0.125,0.46875
5bc5fe53a7b320000113c150,1,23.8,2,7.7,3.0625,3.6875,3.875,3.75,3,0.03125,0.34375,0.4375,0.375,0.296875,0.1813218248492626,0.4375,0.03125,0.40625,-0.3125,-0.40625,-0.34375,-0.09375,-0.03125,0.0625
5d7e7207461e51001c5c236c,1,24.0,4,1.0,3.125,3.3125,2.875,3.0625,1,0.0625,0.15625,-0.0625,0.03125,0.046875,0.09021097956087903,0.15625,-0.0625,0.21875,-0.09375,0.125,0.03125,0.21875,0.125,-0.09375
5f92002ccc33eb0ff3d749c5,2,64.6,4,28.6,4.125,3.0625,3.1875,4.0625,2,0.5625,0.03125,0.09375,0.53125,0.3046875,0.2811052868440341,0.5625,0.03125,0.53125,0.53125,0.46875,0.03125,-0.0625,-0.5,-0.4375
61523ad1ae3acee5b3f7287b,2,39.0,5,15.5,4.0,3.375,3.4375,3.6875,3,0.5,0.1875,0.21875,0.34375,0.3125,0.142064392676936,0.5,0.1875,0.3125,0.3125,0.28125,0.15625,-0.03125,-0.15625,-0.125
62f708e4d875cdc4a05333c5,1,43.6,3,22.4,4.6875,3.0,3.75,4.375,2,0.84375,0.0,0.375,0.6875,0.4765625,0.3727143888086426,0.84375,0.0,0.84375,0.84375,0.46875,0.15625,-0.375,-0.6875,-0.3125
6111234ac8cfa49e38acbfb4,2,23.0,4,7.0,4.0625,4.1875,2.9375,4.9375,3,0.53125,0.59375,-0.03125,0.96875,0.515625,0.4126104650070492,0.96875,-0.03125,1.0,-0.0625,0.5625,-0.4375,0.625,-0.375,-1.0
6116f5e262766b3c715ab4f8,2,21.8,2,4.4,3.9375,4.0,3.9375,4.25,1,0.46875,0.5,0.46875,0.625,0.515625,0.07438987946398802,0.625,0.46875,0.15625,-0.03125,0.0,-0.15625,0.03125,-0.125,-0.15625
62da0d692b89efcaba51846d,1,30.7,3,6.6,3.375,2.9375,3.125,3.9375,3,0.1875,-0.03125,0.0625,0.46875,0.171875,0.2172568084855647,0.46875,-0.03125,0.5,0.21875,0.125,-0.28125,-0.09375,-0.5,-0.40625
60c433a4f78e97b5ef1ce71b,2,46.8,4,26.0,4.125,3.0,3.5,4.3125,3,0.5625,0.0,0.25,0.65625,0.3671875,0.3001464486296648,0.65625,0.0,0.65625,0.5625,0.3125,-0.09375,-0.25,-0.65625,-0.40625
6288c55999c075200b4bfc41,2,28.0,6,5.0,3.5,3.6875,3.6875,3.8125,2,0.25,0.34375,0.34375,0.40625,0.3359375,0.06442352540027595,0.40625,0.25,0.15625,-0.09375,-0.09375,-0.15625,0.0,-0.0625,-0.0625
63bc72e1171fb0c2103c571f,1,27.9,3,9.0,3.875,2.6875,3.0625,4.0625,2,0.4375,-0.15625,0.03125,0.53125,0.2109375,0.32713143223837926,0.53125,-0.15625,0.6875,0.59375,0.40625,-0.09375,-0.1875,-0.6875,-0.5
63782709326973c77adc3db8,2,65.1,4,50.6,4.25,2.9375,3.5625,3.5,3,0.625,-0.03125,0.28125,0.25,0.28125,0.2688226645950821,0.625,-0.03125,0.65625,0.65625,0.34375,0.375,-0.3125,-0.28125,0.03125
633b82ab54af035c569082fb,1,21.9,4,0.0,2.6875,3.25,2.9375,3.0625,2,-0.15625,0.125,-0.03125,0.03125,-0.0078125,0.11796616305110547,0.125,-0.15625,0.28125,-0.28125,-0.125,-0.1875,0.15625,0.09375,-0.0625
629e241d171ec6698e05f149,1,27.0,2,8.1,4.25,2.0,3.25,3.6875,1,0.625,-0.5,0.125,0.34375,0.1484375,0.47828837078168646,0.625,-0.5,1.125,1.125,0.5,0.28125,-0.625,-0.84375,-0.21875
62d5788341a681924672a1ca,1,35.3,4,16.2,3.5,3.1875,3.4375,3.4375,3,0.25,0.09375,0.21875,0.21875,0.1953125,0.06929236820651079,0.25,0.09375,0.15625,0.15625,0.03125,0.03125,-0.125,-0.125,0.0
5f4f070d58f7aa1540f27f0e,2,62.1,5,25.9,3.8125,3.0,3.875,4.5625,2,0.40625,0.0,0.4375,0.78125,0.40625,0.31970852610880846,0.78125,0.0,0.78125,0.40625,-0.03125,-0.375,-0.4375,-0.78125,-0.34375
63a4af8f8b8722876fa88952,1,61.0,3,40.5,3.625,2.3125,3.0,3.6875,2,0.3125,-0.34375,0.0,0.34375,0.078125,0.3212321655231099,0.34375,-0.34375,0.6875,0.65625,0.3125,-0.03125,-0.34375,-0.6875,-0.34375
634e1076f43266192b130e13,2,37.0,4,14.0,1.8125,4.4375,1.6875,3.125,1,-0.59375,0.71875,-0.65625,0.0625,-0.1171875,0.6451819631894555,0.71875,-0.65625,1.375,-1.3125,0.0625,-0.65625,1.375,0.65625,-0.71875
5fa0a2400f2ecd114f39f738,1,33.0,4,15.2,3.875,3.375,2.625,3.125,1,0.4375,0.1875,-0.1875,0.0625,0.125,0.2602082499332666,0.4375,-0.1875,0.625,0.25,0.625,0.375,0.375,0.125,-0.25
